Site,Plant_ID,date,Total_fronds,New_fronds
MOHK,MK701,2022-05-06,7,4
MOHK,MK701,2022-06-03,9,3
MOHK,MK701,2022-07-08,0,-99999
MOHK,MK702,2022-05-06,10,-99999
MOHK,MK702,2022-06-03,14,4
MOHK,MK702,2022-07-08,0,-99999
MOHK,MK703,2022-05-06,34,-99999
MOHK,MK703,2022-06-03,32,5
MOHK,MK703,2022-07-08,45,20
MOHK,MK703,2022-08-04,52,14
MOHK,MK703,2022-09-09,56,12
MOHK,MK703,2022-10-10,42,4
MOHK,MK703,2022-11-07,24,6
MOHK,MK703,2022-12-01,20,10
MOHK,MK703,2023-01-23,0,-99999
MOHK,MK704,2022-05-06,28,-99999
MOHK,MK704,2022-06-03,32,6
MOHK,MK704,2022-07-08,48,22
MOHK,MK704,2022-08-04,68,20
MOHK,MK704,2022-09-09,78,16
MOHK,MK704,2022-10-10,52,8
MOHK,MK704,2022-11-07,43,7
MOHK,MK704,2022-12-01,18,8
MOHK,MK704,2023-01-23,0,-99999
MOHK,MK705,2022-05-06,7,-99999
MOHK,MK705,2022-06-03,8,1
MOHK,MK705,2022-07-08,24,16
MOHK,MK705,2022-08-04,30,8
MOHK,MK705,2022-09-09,0,-99999
MOHK,MK706,2022-05-06,3,-99999
MOHK,MK706,2022-06-03,6,3
MOHK,MK706,2022-07-08,11,5
MOHK,MK706,2022-08-04,14,4
MOHK,MK706,2022-09-09,18,6
MOHK,MK706,2022-10-10,17,4
MOHK,MK706,2022-11-07,19,4
MOHK,MK706,2022-12-01,17,6
MOHK,MK706,2023-01-23,0,0
MOHK,MK707,2022-06-03,13,-99999
MOHK,MK707,2022-07-08,14,2
MOHK,MK707,2022-08-04,22,10
MOHK,MK707,2022-09-09,23,8
MOHK,MK707,2022-10-10,17,4
MOHK,MK707,2022-11-07,19,4
MOHK,MK707,2022-12-01,20,4
MOHK,MK707,2023-01-23,2,2
MOHK,MK707,2023-02-16,2,0
MOHK,MK707,2023-03-09,1,1
MOHK,MK707,2023-04-06,3,2
MOHK,MK707,2023-05-05,2,1
MOHK,MK707,2023-06-05,0,-99999
MOHK,MK708,2022-07-08,4,-99999
MOHK,MK708,2022-08-04,4,0
MOHK,MK708,2022-09-09,9,6
MOHK,MK708,2022-10-10,7,0
MOHK,MK708,2022-11-07,13,6
MOHK,MK708,2022-12-01,8,0
MOHK,MK708,2023-01-23,0,-99999
MOHK,MK709,2022-07-08,17,-99999
MOHK,MK709,2022-08-04,21,6
MOHK,MK709,2022-09-09,32,16
MOHK,MK709,2022-10-10,28,13
MOHK,MK709,2022-11-07,32,9
MOHK,MK709,2022-12-01,26,6
MOHK,MK709,2023-01-23,0,-99999
MOHK,MK710,2022-07-08,11,-99999
MOHK,MK710,2022-08-04,11,2
MOHK,MK710,2022-09-09,17,8
MOHK,MK710,2022-10-10,19,4
MOHK,MK710,2022-11-07,22,7
MOHK,MK710,2022-12-01,19,4
MOHK,MK710,2023-01-23,0,-99999
MOHK,MK711,2022-07-08,17,-99999
MOHK,MK711,2022-08-04,19,4
MOHK,MK711,2022-09-09,25,8
MOHK,MK711,2022-10-10,27,6
MOHK,MK711,2022-11-07,21,6
MOHK,MK711,2022-12-01,27,12
MOHK,MK711,2023-01-23,0,0
MOHK,MK712,2022-07-08,17,-99999
MOHK,MK712,2022-08-04,33,16
MOHK,MK712,2022-09-09,48,18
MOHK,MK712,2022-10-10,45,12
MOHK,MK712,2022-11-07,32,6
MOHK,MK712,2022-12-01,41,17
MOHK,MK712,2023-01-23,3,3
MOHK,MK712,2023-02-16,2,0
MOHK,MK712,2023-03-09,1,1
MOHK,MK712,2023-04-06,2,1
MOHK,MK712,2023-05-05,4,2
MOHK,MK712,2023-06-05,12,8
MOHK,MK712,2023-07-05,20,9
MOHK,MK712,2023-08-03,26,6
MOHK,MK712,2023-09-08,35,12
MOHK,MK712,2023-10-05,46,12
MOHK,MK712,2023-11-02,51,6
MOHK,MK712,2023-12-05,65,22
MOHK,MK712,2024-01-09,42,12
MOHK,MK712,2024-02-14,56,14
MOHK,MK712,2024-03-08,57,8
MOHK,MK713,2022-10-10,18,-99999
MOHK,MK713,2022-11-07,22,6
MOHK,MK713,2022-12-01,26,8
MOHK,MK713,2023-01-23,1,1
MOHK,MK713,2023-02-16,1,0
MOHK,MK713,2023-03-09,2,2
MOHK,MK713,2023-04-06,4,2
MOHK,MK713,2023-05-05,18,14
MOHK,MK713,2023-06-05,34,18
MOHK,MK713,2023-07-05,0,-99999
MOHK,MK714,2022-10-10,24,-99999
MOHK,MK714,2022-11-07,27,8
MOHK,MK714,2022-12-01,31,7
MOHK,MK714,2023-01-23,1,1
MOHK,MK714,2023-02-16,1,0
MOHK,MK714,2023-03-09,0,0
MOHK,MK715,2023-01-23,3,-99999
MOHK,MK715,2023-02-16,2,0
MOHK,MK715,2023-03-09,4,2
MOHK,MK715,2023-04-06,1,1
MOHK,MK715,2023-05-05,0,-99999
MOHK,MK716,2023-01-23,3,-99999
MOHK,MK716,2023-02-16,2,0
MOHK,MK716,2023-03-09,3,1
MOHK,MK716,2023-04-06,5,2
MOHK,MK716,2023-05-05,0,-99999
MOHK,MK719,2023-02-16,22,-99999
MOHK,MK719,2023-03-09,30,8
MOHK,MK719,2023-04-06,42,12
MOHK,MK719,2023-05-05,48,16
MOHK,MK719,2023-06-05,62,24
MOHK,MK719,2023-07-05,0,-99999
MOHK,MK720,2022-09-09,13,-99999
MOHK,MK720,2022-10-10,24,12
MOHK,MK720,2022-11-07,28,7
MOHK,MK720,2022-12-01,34,12
MOHK,MK720,2023-01-23,0,-99999
MOHK,MK721,2022-09-09,24,-99999
MOHK,MK721,2022-10-10,26,4
MOHK,MK721,2022-11-07,30,8
MOHK,MK721,2022-12-01,33,11
MOHK,MK721,2023-01-23,3,3
MOHK,MK721,2023-02-16,3,0
MOHK,MK721,2023-03-09,5,2
MOHK,MK721,2023-04-06,2,1
MOHK,MK721,2023-05-05,2,0
MOHK,MK721,2023-06-05,0,-99999
MOHK,MK722,2023-05-05,5,-99999
MOHK,MK722,2023-06-05,10,6
MOHK,MK722,2023-07-05,16,7
MOHK,MK722,2023-08-03,16,2
MOHK,MK722,2023-09-08,24,10
MOHK,MK722,2023-10-05,25,6
MOHK,MK722,2023-11-02,26,11
MOHK,MK722,2023-12-05,21,4
MOHK,MK722,2024-01-09,5,4
MOHK,MK722,2024-02-14,10,5
MOHK,MK722,2024-03-08,3,2
MOHK,MK723,2023-05-05,6,-99999
MOHK,MK723,2023-06-05,14,8
MOHK,MK723,2023-07-05,20,7
MOHK,MK723,2023-08-03,34,14
MOHK,MK723,2023-09-08,40,12
MOHK,MK723,2023-10-05,45,8
MOHK,MK723,2023-11-02,59,14
MOHK,MK723,2023-12-05,54,20
MOHK,MK723,2024-01-09,12,4
MOHK,MK723,2024-02-14,6,3
MOHK,MK724,2023-05-05,5,-99999
MOHK,MK724,2023-06-05,12,7
MOHK,MK724,2023-07-05,25,13
MOHK,MK724,2023-08-03,31,6
MOHK,MK724,2023-09-08,52,26
MOHK,MK724,2023-10-05,65,15
MOHK,MK724,2023-11-02,73,8
MOHK,MK724,2023-12-05,56,6
MOHK,MK724,2024-01-09,10,6
MOHK,MK724,2024-02-14,1,0
MOHK,MK724,2024-03-08,1,0
MOHK,MK725,2023-05-05,9,-99999
MOHK,MK725,2023-06-05,14,6
MOHK,MK725,2023-07-05,25,11
MOHK,MK725,2023-08-03,28,6
MOHK,MK725,2023-09-08,37,12
MOHK,MK725,2023-10-05,41,6
MOHK,MK725,2023-11-02,48,7
MOHK,MK725,2023-12-05,46,12
MOHK,MK725,2024-01-09,5,3
MOHK,MK725,2024-02-14,0,0
MOHK,MK726,2023-05-05,8,-99999
MOHK,MK726,2023-06-05,16,8
MOHK,MK726,2023-07-05,0,-99999
MOHK,MK727,2023-05-05,10,-99999
MOHK,MK727,2023-06-05,24,14
MOHK,MK727,2023-07-05,31,10
MOHK,MK727,2023-08-03,42,12
MOHK,MK727,2023-09-08,55,17
MOHK,MK727,2023-10-05,62,10
MOHK,MK727,2023-11-02,62,12
MOHK,MK727,2023-12-05,78,20
MOHK,MK727,2024-01-09,0,0
MOHK,MK728,2023-06-05,14,-99999
MOHK,MK728,2023-07-05,0,-99999
MOHK,MK729,2023-06-05,7,-99999
MOHK,MK729,2023-07-05,13,6
MOHK,MK729,2023-08-03,15,3
MOHK,MK729,2023-09-08,21,8
MOHK,MK729,2023-10-05,26,6
MOHK,MK729,2023-11-02,26,3
MOHK,MK729,2023-12-05,19,3
MOHK,MK729,2024-01-09,19,4
MOHK,MK729,2024-02-14,11,0
MOHK,MK729,2024-03-08,13,2
MOHK,MK730,2023-06-05,7,-99999
MOHK,MK730,2023-07-05,14,7
MOHK,MK730,2023-08-03,20,6
MOHK,MK730,2023-09-08,28,11
MOHK,MK730,2023-10-05,32,5
MOHK,MK730,2023-11-02,36,8
MOHK,MK730,2023-12-05,52,16
MOHK,MK730,2024-01-09,44,12
MOHK,MK730,2024-02-14,32,3
MOHK,MK730,2024-03-08,25,6
MOHK,MK731,2023-07-05,20,-99999
MOHK,MK731,2023-08-03,28,8
MOHK,MK731,2023-09-08,44,16
MOHK,MK731,2023-10-05,50,10
MOHK,MK731,2023-11-02,54,7
MOHK,MK731,2023-12-05,51,17
MOHK,MK731,2024-01-09,62,16
MOHK,MK731,2024-02-14,60,7
MOHK,MK731,2024-03-08,42,8
MOHK,MK732,2023-07-05,45,-99999
MOHK,MK732,2023-08-03,51,8
MOHK,MK732,2023-09-08,64,18
MOHK,MK732,2023-10-05,0,-99999
MOHK,MK733,2023-07-05,28,-99999
MOHK,MK733,2023-08-03,40,12
MOHK,MK733,2023-09-08,49,12
MOHK,MK733,2023-10-05,58,11
MOHK,MK733,2023-11-02,52,12
MOHK,MK733,2023-12-05,45,18
MOHK,MK733,2024-01-09,0,0
